time_s,I_xx,I_yy,I_zz,COM,density,speed_of_sound,z_engine,thrust,rocket_diameter,propellant_mass
0.2800000000000001,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.4381054390183749,301.57176779480733,0.0,0.0,1.2,8100.0
0.2900000000000001,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.438077831331477,301.56953507018767,0.0,0.0,1.2,8100.0
0.3000000000000001,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.43805027756473264,301.5673065824531,0.0,0.0,1.2,8100.0
0.3100000000000001,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.43802277771025655,301.5650823316773,0.0,0.0,1.2,8100.0
0.3200000000000001,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.43799533175972966,301.5628623178976,0.0,0.0,1.2,8100.0
0.3300000000000001,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.4379679397050471,301.5606465411673,0.0,0.0,1.2,8100.0
0.34000000000000014,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.437940601538019,301.5584350015312,0.0,0.0,1.2,8100.0
0.35000000000000014,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.43791331725072175,301.55622769905455,0.0,0.0,1.2,8100.0
0.36000000000000015,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.4378860868349955,301.5540246337818,0.0,0.0,1.2,8100.0
0.37000000000000016,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.43785891028284596,301.55182580576957,0.0,0.0,1.2,8100.0
0.38000000000000017,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.4378317875860444,301.5496312150541,0.0,0.0,1.2,8100.0
0.3900000000000002,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.43780471873682636,301.5474408617077,0.0,0.0,1.2,8100.0
0.4000000000000002,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.4377777037269928,301.5452547457662,0.0,0.0,1.2,8100.0
0.4100000000000002,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.43775074254861,301.54307286728556,0.0,0.0,1.2,8100.0
0.4200000000000002,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.4377238351936091,301.54089522630926,0.0,0.0,1.2,8100.0
0.4300000000000002,2391.630377810607,427361.82173163706,427361.82173163706,11.94602242606777,0.43769698165408644,301.5387218228929,0.0,0.0,1.2,8100.0
